event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SRI6529,"05 December 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,"Sri Jayawardenepura Kotte",6.883,79.9071,1,"Hiru News; Virakesari",National,"On 5 December 2022, the Families of the Disappeared organization staged a protest in front of Diyata Uyana park in Sri Jayawardenepura Kotte city (Colombo, Western), alleging that the compensation money promised to be given to the families of the missing persons has not been received so far.",0,"crowd size=no report",1719352731
SRI6516,"05 December 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Pannipitiya,6.8462,79.9448,1,Lankadeepa,National,"On 5 December 2022, nearly 200 employees of Ceylon Biscuit Company held a protest in front of Ceylon Biscuit Limited, located in Pannipitiya area (Colombo, Western), against the rising cost of living and the 2023 budget with a heavy tax burden on people and sell off state properties.",0,"crowd size=nearly 200",1719352731
SRI6520,"04 December 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","SYU: Socialist Youth Union",6,,,0,60,,144,"South Asia","Sri Lanka","North Western",Kurunegala,,Kurunegala,7.4863,80.3623,1,"Hiru News",National,"On 4 December 2022, the Socialist Youth Union held a protest march from the clock tower in Kurunegala town (North Western) to the Rajapeella road in Kurunegala town (North Western) against the government.",0,"crowd size=no report",1680035158
SRI6503,"02 December 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Kallundai,9.7006,79.9794,1,Virakesari,National,"On 2 December 2022, people and Vali Southwest Pradeshiya Sabha members protested in front of the Vairavar temple for the 3rd day in Kallundai village (Jaffna, Northern) against the garbage dumping by the Jaffna Municipal Council.",0,"crowd size=no report",1680035158
SRI6506,"02 December 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Fishers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Analaitivu,9.6679,79.7764,1,Virakesari,National,"On 2 December 2022, fishers protested at the harbour in Analaitivu island (Jaffna, Northern) against sea cucumber farming.",0,"crowd size=no report",1680035158
SRI6502,"02 December 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Former Government of Sri Lanka (2019-); Muslim Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,"Grandpass North",6.9471,79.8738,1,Virakesari,National,"On 2 December 2022, hundreds of Muslim people and the former governor of Western Province participated in a protest in front of the former Sulaiman Hospital building at Grandpass North in Colombo city (Western) against the challenges being posed to the property and academic activities of the Maharagama-Kapuria Arabic College by the administration of the college.",0,"crowd size=hundreds",1714518558
SRI6507,"02 December 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Health Workers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Daily Mirror (Sri Lanka)",National,"On 2 December 2022, the Health Service Staff Union staged a protest in front of the National Hospital in Colombo city (Western), demanding immediate solutions to the current issues, including the economic crisis.",0,"crowd size=no report",1714518558
SRI6504,"01 December 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Kallundai,9.7006,79.9794,1,Virakesari,National,"On 1 December 2022, people and Vali Southwest Pradeshiya Sabha members protested in front of the Vairavar temple for the 2nd day in Kallundai village (Jaffna, Northern) against the garbage dumping by the Jaffna Municipal Council.",0,"crowd size=no report",1680035158
SRI6505,"30 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Kallundai,9.7006,79.9794,1,Virakesari,National,"On 30 November 2022, people and Vali Southwest Pradeshiya Sabha members protested in front of the Vairavar temple in Kallundai village (Jaffna, Northern) against the garbage dumping by the Jaffna Municipal Council.",0,"crowd size=no report",1680035158
SRI6508,"30 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,1,"Tamil Guardian",International,"On 30 November 2022, Tamil families of the disappeared held a protest rally in front of the old bus stand in Vavuniya town (Northern), demanding longstanding calls for international justice.",0,"crowd size=no report",1680035158
SRI6509,"30 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-); NPP: National People's Power; Women (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,"Sri Jayawardenepura Kotte",6.883,79.9071,1,"Lankadeepa; Morning (Sri Lanka)",National,"On 30 November 2022, more than 100 women and an MP of National People's Power held a protest march from the Polduwa roundabout in Sri Jayawardenepura Kotte city (Colombo, Western) to the main road nearby the Parliament building in Sri Jayawardenepura Kotte city (Colombo, Western) against the rising cost of living and the Government's repressive programme.",0,"crowd size=more than 100",1719352731
SRI6496,"29 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Moolai,9.7461,79.9342,1,Virakesari,National,"On 29 November 2022, people, the deputy vice-chancellor of Valikamam West Pradesh Sabha, and Pradesh Sabha members staged a protest at the Moolai town (Jaffna, Northern), demanding the reconstruction of the 786 and 782 bus routes in Valikamam West.",0,"crowd size=no report",1680035158
SRI6501,"29 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Fishers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka","North Western",,,"Coast of North Western",7.9798,79.5209,2,"Ada Derana",National,"On 29 November 2022, a group of fishers working in the North-West Sea area staged a protest on the Coast of North Western (North Western) against the fishing activities being carried out using illegal fishing methods.",0,"crowd size=no report",1680035158
SRI6497,"28 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka); TNPF: Tamil National People's Front",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Karainagar,9.743,79.8728,2,Virakesari,National,"On 28 November 2022, Tamil landowners, members of the Tamil National People's Front, and civil society organizations staged a protest in Karainagar Divisional Secretary Division (coded as Karainagar) (Jaffna, Northern) against the army's attempt to measure 11 acres of land belonging to 44 Tamil families.",0,"crowd size=no report",1680035158
SRI6499,"28 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,"Battaramulla South",6.8964,79.9181,1,"Ada Derana; Lankadeepa",National,"On 28 November 2022, a collective of environmental organisations protested in front of the Ministry of Environment building in Battaramulla South city (Colombo, Western), demanding immediate action against the Director General and the Chairman of the Geological Survey and Mines Bureau for corruption.",0,"crowd size=no report",1714518557
SRI6498,"26 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Batticaloa,,Kattankudy,7.6824,81.7334,1,Virakesari,National,"On 26 November 2022, people staged a protest in Kattankudy township (Batticaloa, Eastern) against the construction of a private telecommunication tower in their residential area.",0,"crowd size=no report",1680035158
SRI6500,"26 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","SYU: Socialist Youth Union",6,,,0,60,,144,"South Asia","Sri Lanka",Central,Kandy,,Kandy,7.2955,80.6356,1,"Ada Derana; Mawrata News",National,"On 26 November 2022, Socialist Youth Union members held a protest in the middle of Kandy city (Central) against the government's repression and soaring prices of the goods.",0,"crowd size=no report",1680633906
SRI6495,"25 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Trincomalee,,Kantale,8.3517,81.0068,2,"Hiru News",National,"On 25 November 2022, people protested by blocking the Trincolalee- Habarana main road from the Kantale- Kithulothuwa area (Trincomalee, Eastern), demanding the establishment of an elephant fence to stop the wild elephants from entering the village.",0,"crowd size=no report",1680035158
SRI6492,"25 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","DPF: Democratic People's Front",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Asia News International",Regional,"On 25 November 2022, the Democratic People's Front held a protest outside the High Commission of Pakistan building in Colombo city (Western), remembering the victims of the 26/11 Mumbai attack and demanding Islamabad take steps to end terrorism.",0,"crowd size=no report",1714518557
SRI6493,"25 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Pettah,6.9376,79.8491,1,Lankadeepa,National,"On 25 November 2022, the employees of the Sri Lanka Telecom held a protest in front of the Telecom headquarters in Pettah locality in Colombo city (Western) against the government's proposal to privatize Sri Lanka Telecom.",0,"crowd size=no report",1714518557
SRI6494,"25 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","IUSF: Inter University Students' Federation; Students (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 25 November 2022, the IUSF held a protest in front of the Attorney General's Department in Hulftsdorp locality in Colombo city (Western), demanding the release of IUSF conveners, who are detained under the Prevention of Terrorism Act.",0,"crowd size=no report",1714518557
SRI6491,"24 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On 24 November 2022, the New Wings civil society organization staged a protest in front of the Election Commission Building in Colombo city (Western), urging to hold the election on time and to respect the people's right to vote.",0,"crowd size=no report",1714518557
SRI6487,"22 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Daily Mirror (Sri Lanka)",National,"On 22 November 2022, the Union for Saving Engineering Corporation protested in front of the State Engineering Corporation building in Colombo city (Western), demanding the government pay employees' salaries and secure their jobs.",0,"crowd size=no report",1714518557
SRI6488,"22 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Daily Mirror (Sri Lanka); Daily News (Sri Lanka)",National,"On 22 November 2022, the students of Sri Lanka Law college participated in a protest march from the police station in Keselwatta locality to the law college in Hulftsdorp locality in Colombo city (Western), demanding rights to appear for the law college examination in all three national languages.",0,"crowd size=no report",1714518557
SRI6490,"22 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,2,Lankadeepa,National,"On 22 November 2022, Sri Lanka Transport Board employees protested in Colombo city (Colombo, Western) due to a salary crisis.",0,"crowd size=no report",1714518557
SRI6489,"21 November 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Uva,Moneragala,,Kataragama,6.4134,81.3346,1,"Daily Mirror (Sri Lanka)",National,"On 21 November 2022, more than 1000 people staged a protest in front of the police station in Katharagama town (Katharagama, Uva), compelling the police not to arrest the teacher in charge of discipline of Sellakataragama Maha Vidyalaya on a false allegation.",0,"crowd size=more than 1000",1680035158
